,Unnamed: 0,id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
432200,432200,44fbf9fa03e9419263bb9e6c595539bf4803401844260eb2d736695529c0339d,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.871232876712327,> 20,False,False,False,False,False,2005-11-03,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,7.0,4.0,False,,4.0,7.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,244221.0,516.19,OESTE MARANHENSE,IMPERATRIZ,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",30136860.0,30976860.0,10.0,200.0,30.0,70.0,,,,4.0,29.0,56.0,43.0,31.0,26.0,11.0,,17.0,96.0,87.0,,200.0,34.266666666666666,0.0,0.0,10.0,210.0,202.6263492063493,374.26666666666665,23.266666666666666,207.379,374.26666666666665,34.266666666666666,200.0,200.0,200.0,0.0,0.0,0.0,4
432360,432360,ab31f577b0621f31eee6e40bdc0c960f5d65d6cd2eb88ec8e8732d5ba182a836,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,INDUSTRIA DA CONSTRUCAO,CONSTRUÇÃO CIVIL,20.493150684931507,> 20,False,False,False,False,False,2005-11-03,False,False,True,SIM,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,CONSTRUCAO,False,False,True,,,2.0,0.0,False,,0.0,2.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,95201.0,766.4,LESTE MARANHENSE,CAXIAS,True,2.0,2.0,0.0,66.5,76.0,57.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",16742700.0,16742700.0,713.0,110.0,95.45,4.55,,7.0,11.0,13.0,13.0,20.0,17.0,13.0,12.0,4.0,,101.0,7.0,2.0,,110.0,7.666666666666668,61.0,20.0,713.0,824.0,12.333536585365868,122.63333333333334,-0.36666666666666653,27.762462462462448,122.63333333333334,7.666666666666668,111.0,69.0,69.0,60.86956521739131,60.86956521739131,22.099447513812155,0
432675,432675,4d3d100b94ff0b14ec1079bd773687c2cfd07a09e624ee88558ff85607bf6776,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,SIDERURGICA-METALURGIA,INDUSTRIA,45.09315068493151,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,METALURGIA,INDUSTRIAS DE TRANSFORMACAO,False,False,True,,,5.0,0.0,False,20.0,0.0,5.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,316945.0,843.37,CENTRO AMAZONENSE,MANAUS,False,3.0,2.0,1.0,61.5,62.0,61.0,2.0,,2.0,,,,,,,1.0,0.0,0.0,0.0,0.0,25.730321697467488,25.730321697467488,25.730321697467488,6.0,14.0,6.0,6.0,0.0,0.0,0.0,0.0,175.70555555555558,323.73333333333335,26.0,26.0,323.73333333333335,175.70555555555558,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,2.0,5.0,3.0,0.0,3.0,0.0,0.0,78.0,523.0,104.6,506.0,1.0,22749465.9375,4549893.1875,19143346.0,103032.0,134518575.9375,26903715.1875,130912456.0,103032.0,142707057.625,23784509.60416667,85644000.0,210000.0,506350933.625,84391822.27083333,411502240.0,210000.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,142707057.625,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",74739416.0,74739416.0,124.0,136.0,71.32,28.68,2.0,6.0,17.0,19.0,31.0,23.0,14.0,12.0,10.0,2.0,,3.0,60.0,73.0,,136.0,2.066666666666667,19.0,12.0,124.0,260.0,80.1202564102564,435.9,0.5,97.15661764705885,419.5,2.066666666666667,136.0,133.0,123.0,2.2556390977443552,10.569105691056912,9.056603773584905,1
433162,433162,e99e1f7e19c8351bb631123f20108f0a652fe5ed140c931be993100cd4628402,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO POR ATACADO,COMERCIO,29.99178082191781,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,COMERCIO POR ATACADO EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,15.0,0.0,False,1.0,0.0,15.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,48.0,ALTA,BOA,False,1270698.0,1139.59,CENTRO AMAZONENSE,MANAUS,True,4.0,3.0,1.0,43.33333333333334,51.0,38.0,3.0,,3.0,,,,,,,1.0,0.0,0.0,0.0,0.0,4.073921971252568,4.073921971252568,4.073921971252568,2.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,139.43333333333334,229.26666666666668,49.6,49.6,229.26666666666668,139.43333333333334,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,79.0,79.0,79.0,79.0,79.0,5295845.0,5295845.0,5295845.0,5295845.0,5295845.0,5295845.0,5295845.0,5295845.0,13449612.0,6724806.0,13239612.0,210000.0,13659612.0,6829806.0,13449612.0,210000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13449612.0,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",11312914.0,13105670.0,163.0,56.0,55.56,44.44,,4.0,11.0,10.0,8.0,3.0,2.0,4.0,1.0,2.0,,,31.0,14.0,,45.0,4.866666666666666,6.0,10.0,163.0,208.0,31.20016025641025,294.1,-0.7333333333333333,66.66962962962965,294.1,4.866666666666666,45.0,51.0,101.0,-11.764705882352946,-55.44554455445545,21.27659574468085,3
434632,434632,2fbfa1bd5eea6c6da3db3127e2a6dbd98c5ec90b76c877fb7ced5cd87a3a0e25,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,SERVICOS DE SANEAMENTO BASICO,SERVIÇO,20.21917808219178,> 20,False,False,False,False,False,2005-08-27,False,True,True,SIM,COLETA TRATAMENTO E DISPOSICAO DE RESIDUOS RECUPERACAO DE MATERIAIS,AGUA ESGOTO ATIVIDADES DE GESTAO DE RESIDUOS E DESCONTAMINACAO,True,True,True,15.0,,15.0,44.0,False,19.0,44.0,15.0,15.0,,53.0,False,AM,VERDE,ACIMA DE 1 ANO,26.0,ALTA,BOA,False,451984.0,1980.34,CENTRO AMAZONENSE,MANAUS,True,2.0,2.0,0.0,53.5,54.0,53.0,2.0,,1.0,1.0,,,,,,,,,,,,,,4.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,183.99166666666667,399.13333333333327,83.83333333333333,83.83333333333333,399.13333333333327,183.99166666666667,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,4.0,4.0,4.0,432734.390625,216367.1953125,288489.6,144244.8,432734.390625,216367.1953125,288489.6,144244.8,1285468.78125,321367.1953125,576979.2,210000.0,1285468.78125,321367.1953125,576979.2,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,4.0,1285468.78125,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",59088852.0,76041550.0,1242.0,446.0,91.62,8.38,6.0,39.0,50.0,61.0,83.0,52.0,20.0,16.0,14.0,17.0,,106.0,209.0,43.0,,358.0,2.433333333333333,69.0,45.0,1242.0,1603.0,27.079432624113487,253.46666666666667,-0.8333333333333334,61.64644506001842,253.46666666666667,2.433333333333333,361.0,329.0,348.0,9.726443768996962,3.735632183908044,12.893982808022926,2
435083,435083,405d9df7cf293d0dba353a151ff13545184ab0d62bed4c4a384881c13b01dd4b,True,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,PI,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,17.660273972602738,15 a 20,False,False,False,False,False,2001-03-05,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,,,,,False,,0.0,0.0,,,,False,PI,LARANJA,ACIMA DE 1 ANO,26.0,BAIXA,,False,,777.1,CENTRO NORTE PIAUIENSE,MEDIO PARNAIBA PIAUIENSE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",15454800.0,15454800.0,35.0,96.0,21.88,78.13,,,4.0,14.0,21.0,12.0,12.0,13.0,13.0,7.0,,,21.0,75.0,,96.0,28.43333333333333,0.0,0.0,35.0,131.0,178.32213740458008,470.66666666666674,5.966666666666668,177.24756944444442,470.66666666666674,28.43333333333333,96.0,96.0,103.0,0.0,-6.796116504854367,0.0,0
435444,435444,54fdb327b345640cf530fbf506809806c0d645c5f29b5338ac95f31896b3df1c,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,MA,OUTROS,"TRANSPORTE, ARMAZENAGEM E CORREIO",SERVIÇO,14.802739726027394,10 a 15,False,False,False,False,False,2005-10-14,False,True,False,NAO,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,TRANSPORTE ARMAZENAGEM E CORREIO,False,False,False,,,,,True,,0.0,0.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,,1105.67,CENTRO MARANHENSE,MEDIO MEARIM,True,1.0,1.0,0.0,41.0,41.0,41.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",20709432.0,20709432.0,272.0,131.0,97.71,2.29,,17.0,27.0,34.0,22.0,13.0,7.0,7.0,3.0,1.0,,7.0,122.0,2.0,,131.0,2.066666666666667,40.0,17.0,273.0,404.0,29.76922442244225,127.73333333333332,-0.6,41.067684478371504,113.53333333333332,2.066666666666667,131.0,110.0,177.0,19.090909090909093,-25.98870056497176,14.225941422594142,0
436483,436483,b3c3a1c806fb97ed17d275c33f12061463d86c42c0b559a286d3dda52065d734,True,ASSOCIACAO PRIVADA,RN,ENTIDADES SEM FINS LUCRATIVOS,SERVICOS DE EDUCACAO,SERVIÇO,43.835616438356155,> 20,False,False,False,False,False,2001-12-22,False,True,True,SIM,EDUCACAO,EDUCACAO,False,False,True,,,2.0,0.0,False,4.0,0.0,2.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,274097.0,2522.84,LESTE POTIGUAR,NATAL,True,9.0,9.0,0.0,52.8,75.0,35.0,5.0,,3.0,2.0,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,188.15555555555562,249.2,136.33333333333334,178.93333333333337,249.2,214.06666666666663,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,61819.19921875,61819.19921875,61819.2,61819.2,61819.19921875,61819.19921875,61819.2,61819.2,543638.3984375,181212.79947916663,210000.0,123638.4,543638.3984375,181212.79947916663,210000.0,123638.4,,,,,0.0,0.0,0.0,0.0,0.0,3.0,543638.3984375,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",109574530.0,114355220.0,869.0,489.0,38.99,61.01,4.0,22.0,53.0,96.0,101.0,66.0,47.0,23.0,21.0,21.0,,,66.0,388.0,,454.0,2.933333333333333,60.0,70.0,869.0,1323.0,53.11833081190125,360.06666666666666,-0.6666666666666666,75.13289280469894,360.06666666666666,2.933333333333333,454.0,466.0,634.0,-2.575107296137336,-28.391167192429023,15.250544662309368,1
436688,436688,e0b119d56503e6e67907b5525816c8e43b3807a09f02eb0a35a639cbb95ceb5a,True,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,PI,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,39.52328767123288,> 20,False,False,False,False,False,1998-07-28,False,True,True,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,5.0,0.0,False,,0.0,5.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,116398.0,3321.86,CENTRO NORTE PIAUIENSE,TERESINA,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",19266984.0,19266984.0,82.0,108.0,51.85,48.15,,,4.0,13.0,20.0,13.0,15.0,12.0,9.0,22.0,,2.0,51.0,55.0,,108.0,24.93333333333333,0.0,0.0,82.0,190.0,314.6515789473683,5014.966666666666,1.9666666666666663,148.366049382716,538.2333333333332,24.93333333333333,108.0,108.0,108.0,0.0,0.0,0.0,0
438028,438028,723182eac1124c7fe4affa3001e1170734fe0e2530ea08e3a39270abf6af43ce,True,FUNDO PUBLICO,RO,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,11.882191780821916,10 a 15,False,False,False,False,False,2006-12-13,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,,,,,False,,0.0,0.0,,,,False,RO,AZUL,ACIMA DE 1 ANO,25.0,MEDIA,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",13033548.0,13033548.0,17.0,61.0,39.34,60.66,,,3.0,4.0,10.0,4.0,20.0,12.0,1.0,7.0,,25.0,28.0,8.0,,61.0,28.33333333333333,0.0,0.0,17.0,78.0,146.10299145299152,254.4,5.133333333333334,173.47103825136622,254.4,30.0,61.0,61.0,78.0,0.0,-21.794871794871803,0.0,0
439410,439410,980ad70b2ba1aed92c6106505f630fc7477e587e9ebac378d073bbb92d305e94,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.87671232876714,> 20,False,False,False,False,False,2004-03-12,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,25.0,14.0,False,6.0,14.0,25.0,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,1040016.0,1309.21,AGRESTE POTIGUAR,BORBOREMA POTIGUAR,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",203024560.0,203024560.0,710.0,1056.0,40.25,59.75,,5.0,47.0,106.0,116.0,167.0,168.0,187.0,141.0,119.0,,499.0,270.0,287.0,,1056.0,24.13333333333333,0.0,0.0,711.0,1767.0,135.49592529711387,517.3333333333334,-11.2,177.81773989898997,517.3333333333334,25.066666666666666,1056.0,1056.0,1186.0,0.0,-10.961214165261381,0.0,0
440133,440133,a0c069169b027036ebc36e223ac54cb0e54f5c0bf84c507647fd97e3d071402e,True,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,PI,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,15.854794520547946,15 a 20,False,False,False,False,False,2002-12-24,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,9.0,0.0,False,,0.0,9.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,22.0,ALTA,,False,355872.0,2361.38,CENTRO NORTE PIAUIENSE,TERESINA,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",151250980.0,151250980.0,61.0,373.0,91.69,8.31,,1.0,20.0,70.0,56.0,28.0,71.0,73.0,42.0,12.0,,35.0,154.0,184.0,,373.0,30.3,0.0,0.0,62.0,435.0,249.23233716475087,5014.966666666666,0.9666666666666668,240.9930294906164,501.56666666666666,30.3,373.0,373.0,373.0,0.0,0.0,0.0,0
440746,440746,90868975efdbe7d7a6ca5ac3d17253e1610043cb2c0ca44eb6c6239b4a1a2961,True,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,PI,ADMINISTRACAO PUBLICA,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.83287671232877,> 20,False,False,False,False,False,1998-07-28,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,,,,,False,,0.0,0.0,,,,False,PI,LARANJA,ACIMA DE 1 ANO,26.0,BAIXA,,False,,,SUDESTE PIAUIENSE,ALTO MEDIO CANINDE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",43788600.0,43788600.0,120.0,276.0,35.14,64.86,,2.0,8.0,30.0,44.0,42.0,38.0,47.0,43.0,22.0,10.0,42.0,60.0,164.0,,276.0,36.36666666666667,0.0,0.0,121.0,397.0,188.40185654008442,5014.966666666666,9.1,171.9933574879229,513.2333333333332,36.36666666666667,276.0,276.0,276.0,0.0,0.0,0.0,0
440911,440911,761d742b0e61cbd9c3a7b70d8ce79c378e4d450bcb66e792ea540e8cd58e31b6,True,ASSOCIACAO PRIVADA,AM,ENTIDADES SEM FINS LUCRATIVOS,"SERVICOS PROFISSIONAIS, TECNICOS E CIENTIFICOS",SERVIÇO,11.07123287671233,10 a 15,False,False,False,False,False,2007-10-05,False,True,True,SIM,PESQUISA E DESENVOLVIMENTO CIENTIFICO,ATIVIDADES PROFISSIONAIS CIENTIFICAS E TECNICAS,False,False,True,,,2.0,0.0,False,,0.0,2.0,,,,False,AM,VERDE,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,45419.0,2957.34,CENTRO AMAZONENSE,MANAUS,True,3.0,3.0,0.0,42.0,49.0,34.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 30.000.000,01 A R$ 100.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",37297584.0,37297584.0,160.0,114.0,77.19,22.81,1.0,10.0,23.0,26.0,23.0,12.0,8.0,7.0,2.0,2.0,,1.0,23.0,90.0,,114.0,2.3,30.0,32.0,160.0,275.0,25.22676399026764,98.3,-0.16666666666666666,42.167536231884064,98.3,2.3,115.0,117.0,128.0,-1.7094017094017144,-10.15625,27.58620689655172,0
440957,440957,51e1c0dde496f6cf13b8633486da185028d7ecb9e37cddf270b494d7fb91f855,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO POR ATACADO,COMERCIO,21.50958904109589,> 20,False,False,False,False,False,2004-12-11,False,False,False,SIM,COMERCIO POR ATACADO EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,2.0,4.0,False,,4.0,2.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,76165.0,1181.42,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,True,2.0,2.0,0.0,54.5,55.0,54.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",20915496.0,21125496.0,97.0,59.0,71.19,28.81,1.0,4.0,11.0,11.0,13.0,7.0,6.0,4.0,1.0,1.0,1.0,1.0,53.0,4.0,,59.0,3.2333333333333334,14.0,6.0,97.0,156.0,34.66537634408602,254.53333333333333,0.0,53.38983050847457,254.53333333333333,3.2333333333333334,59.0,53.0,55.0,11.320754716981131,7.272727272727275,10.909090909090908,2
